,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
13444,fefaec2c7cd65873d7a6961b0523fc1d2200cff8d34b15515377f3eeb3702d8f,test,Male,Medicine,Intern,GH,mcq,,Which is false regarding urinary Tracy infection,Which is false regarding urinary Tracy infection,"{""option1"": ""A.Can occur in neonates"", ""option2"": ""B.E coli is less common than Streptococcus faecalis"", ""option3"": ""C. May be associated with vesicoureteric reflux"", ""option4"": ""D.May present with poor feeding"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13445,887cb1ee126c6cfd37271355abdc9afdbb9acb615b2d540be4c3ff92afc574c9,test,Male,Medicine,Intern,GH,mcq,,"Which is false Concerning G6PD
","Which is false Concerning G 6 PD
","{""option1"": ""A.\u200bScreening early in neonatal life not necessary"", ""option2"": ""B.\u200bX linked"", ""option3"": ""C.\u200bCo-trimoxazole May precipitate haemolysis"", ""option4"": ""D.\u200bCauses severe unconjugated hyperbilirubinemia"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13446,21a6968ea51ab9d6bc634096e69dad6f86669ca94777b7b3ad3b4d19207e4410,test,Male,Medicine,Intern,GH,mcq,,"Meconium aspiration
 ","Meconium aspiration
 ","{""option1"": ""A.\u200bPersistent pulmonary hypertension is a known complication"", ""option2"": ""B.\u200bPresents with respiratory distress"", ""option3"": ""C.\u200btreated with antibiotics"", ""option4"": ""D.\u200bUncommon in post term infants"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13447,50aabd9d6bbd45a20410ca526366ebfc7ae63a4b9d88644076b3d398f8dc25fc,test,Male,Medicine,Intern,GH,mcq,,Causes of blood in stools in neonates include the following except,Causes of blood in stools in neonates include the following except,"{""option1"": ""A.\u200bNecrotising enterocolitis"", ""option2"": ""B.\u200bMaternal thrombocytopenia"", ""option3"": ""C.\u200bPyloric stenosis"", ""option4"": ""D.\u200bMeckel\u2019s diverticulum"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13448,56abd315293fe1475504e096b845efa70f51ee8593b4ecb8a5c08ca000731abe,test,Male,Medicine,Intern,GH,mcq,,"142. Determination of Apgar score takes the following except

 ","142. Determination of Apgar score takes the following except

 ","{""option1"": ""A.\u200bRespiration"", ""option2"": ""pulse"", ""option3"": ""temperature"", ""option4"": ""appearance"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13449,aa8531a6f4c7ba0d64ffc42c9b50cfbaf5e9efc9d64fd32293b1b74ee9277497,test,Male,Medicine,Intern,GH,mcq,,"141. Which of the following is not a live attenuated vaccine

 ","141. Which of the following is not a live attenuated vaccine

 ","{""option1"": ""tetanus"", ""option2"": ""oral polio"", ""option3"": ""yellow fever"", ""option4"": ""measles"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13450,4799547238426c1dd15114e685d39d5ca494569dda3e76f19ec773ab994b14a7,test,Male,Medicine,Intern,GH,mcq,,Retinoblastoma,Retinoblastoma,"{""option1"": ""A. Chromosomal mutation on 13q14"", ""option2"": ""B. Average age of diagnosis is 7 years"", ""option3"": ""C. typical presentation is leukocoria"", ""option4"": ""D. Bilaterality is indicative of hereditary"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13451,147cc7499a656b76b65f99dd454a93025145b645bebb8757bfbf32aae3af554c,test,Male,Medicine,Intern,GH,mcq,,"139. A 2 year old is admitted on account of malaria. The severity of her condition is confirmed by
 ","139. A 2 year old is admitted on account of malaria. The severity of her condition is confirmed by
 ","{""option1"": ""A.Chills and rigors"", ""option2"": ""B.Blood sugar of 1.4"", ""option3"": ""C.Blantyre coma score of4/5"", ""option4"": ""D.Urinalysis showing blood in urine"", ""option5"": ""n/a""}",option2,,Pediatrics,Yes,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13452,38554f8ecf99a7912b5ca4cccab9e88cb592f080b76436d02526d06ef6bfdff0,test,Female,Medicine,Licensed Professional,GH,mcq,," Serotonin mediates all of the following except
"," Serotonin mediates all of the following except
","{""option1"": ""aggressive behaviour"", ""option2"": ""sexual behaviour"", ""option3"": ""sleep"", ""option4"": ""weight gain"", ""option5"": ""problem solving behaviour in animals""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13453,e8382414740040eef6e45536d0fda223a3010fbbacafcb900e275d4546a01b5f,test,Male,Medicine,Intern,GH,mcq,,"138. Which is incorrect regarding Posterior urethral valve
","138. Which is incorrect regarding Posterior urethral valve
","{""option1"": ""A.\u200bPresents with weak urine stream"", ""option2"": ""B.\u200bPrenatal oligohydramnios"", ""option3"": ""C.\u200bEqual prevalence in male and female"", ""option4"": ""D.\u200bcaused by malformation of the posterior urethra"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13454,3d4caf4d5737fa4443b3c6ad34c9532a7364fddb87a9068651fb45ce5e245ab0,test,Female,Medicine,Licensed Professional,GH,mcq,," Screening tests in General Hospitals setting
"," Screening tests in General Hospitals setting
","{""option1"": ""should have cut off points with high sensitivity and specificity"", ""option2"": ""includes CAGE"", ""option3"": ""scores must have a normal distribution"", ""option4"": ""excludes MMSE"", ""option5"": ""excludes HADS""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13455,d346e8f3741967d546ee65f244ed35ab70ec7b895b3ae339f789f87f56a464de,test,Male,Medicine,Intern,GH,mcq,,137. True regarding Classic galactoseamia except,137. True regarding Classic galactoseamia except,"{""option1"": ""A.\u200bX-linked"", ""option2"": ""B.\u200bCataracts"", ""option3"": ""C.\u200bAbsolute contraindication for breast milk"", ""option4"": ""D.\u200bBrain damage"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13456,aab61d38ff332ce242ca6935bdffa5f7ecb8442656479b9c454b506ce1bd0d6a,test,Female,Medicine,Licensed Professional,GH,mcq,," ECT
"," ECT
","{""option1"": ""decreases prolactin"", ""option2"": ""memory loss is directly related to voltage"", ""option3"": ""produces irreversible memory loss"", ""option4"": ""less memory loss if minimal dose of anaesthetic is used"", ""option5"": ""should be given on the left side if left handed""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13457,c4cdcb678991f53194bbbf51c3cc0e4a9a9476ea4f15bfc8a0543f252433061e,test,Male,Medicine,Intern,GH,mcq,,136. A 2 year old with persistent scalp swelling from birth likely has,136. A 2 year old with persistent scalp swelling from birth likely has,"{""option1"": ""A. Cephalhematoma"", ""option2"": ""B. Subgaleal hematoma"", ""option3"": ""C. Caput succedaneum"", ""option4"": ""D. Neuroblastoma"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13458,0dcaf7bba5cc774e4a77c984509be1c62f08c9505789e40c663b4e0109f7e055,test,Female,Medicine,Licensed Professional,GH,mcq,," Learning theory 

"," Learning theory 

","{""option1"": ""incidental memory more effective than intentional memory"", ""option2"": ""primary memory is not stored in about 7 bits of information"", ""option3"": ""retrograde amnesia produced by retroactive interference"", ""option4"": ""post traumatic amnesia is the same as anterograde amnesia"", ""option5"": ""retroactive inhibition can be suppressed by drugs""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13459,c6631dc91ca451cf940a8bcf9116c92246fb5ed5c1cb032d2f22f768cf5056a9,test,Male,Medicine,Intern,GH,mcq,,"135. Which of the following is not contraindicated in asthma
","135. Which of the following is not contraindicated in asthma
","{""option1"": ""ibuprofen"", ""option2"": ""Magnesium Sulphate"", ""option3"": ""naproxen"", ""option4"": ""aspirin"", ""option5"": ""n/a""}",option2,N/a,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13460,95d853fc0573f4b81de210a91b097784745ab38f9a3b15ee95a6464124c339fa,test,Female,Medicine,Licensed Professional,GH,mcq,," The following are true about Eysenck's theory except
"," The following are true about Eysenck's theory except
","{""option1"": ""is not an idiographic theory"", ""option2"": ""extroverts are slower to condition"", ""option3"": ""extroverts seek external stimulation"", ""option4"": ""introverts have high cortical arousal"", ""option5"": ""can be used to predict prognosis in personality disordered""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13461,1cd47bdd634324bcc4d7e8f9ab2de999e259a9ef28efb0f55a6145117ee16f50,test,Male,Medicine,Intern,GH,mcq,,"Which of the following is a side effects of steroids
","Which of the following is a side effects of steroids
","{""option1"": ""A. Hypotension"", ""option2"": ""hypoglycemia"", ""option3"": ""gastritis"", ""option4"": ""growth suppression"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13462,20fe6a127395350aa0805e2971b5453dbdaf5b65c5c8f08d5bf9ea7411f4e6e0,test,Male,Medicine,Intern,GH,mcq,,Components of Child Survival Strategies does not include,Components of Child Survival Strategies does not include,"{""option1"": ""A. Breastfeeding"", ""option2"": ""B. Family Planning"", ""option3"": ""C.Treatment of oncological malignancies"", ""option4"": ""D Female education"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13463,f458a5454a61ff5259ef2e11cff4d7902ff35fbee7727d8d93a87348123da962,test,Female,Medicine,Licensed Professional,GH,mcq,," Dopamine neurones
"," Dopamine neurones
","{""option1"": ""also secrete Noradrenaline"", ""option2"": ""exist in rubrospinal tract"", ""option3"": ""exist in mesolimbic tract"", ""option4"": ""does not exist in tuberoinfundibular tract"", ""option5"": ""have a role in stimulating prolacting release""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13464,6974e60c17e32a84f506c2846c71683e97c50d87160d3037b1e777cbef8366e3,test,Male,Medicine,Intern,GH,mcq,,"132. Exclusively breastfed term babies
 ","132. Exclusively breastfed term babies
 ","{""option1"": ""A.\u200bShould be breastfed on schedule every 6 hours"", ""option2"": ""B.\u200bCan be given water when the weather is hot"", ""option3"": ""C.\u200bAre at risk of vitamin K deficiency"", ""option4"": ""D.\u200bComplimentary foods should be started at 9 months"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13465,230de7b71079ce3da26367ffda332063ad017612101102b33060ebd79cf7d485,test,Male,Medicine,Intern,GH,mcq,,131. Which is not a Complications of phototherapy,131. Which is not a Complications of phototherapy,"{""option1"": ""A. Bronze skin"", ""option2"": ""B.hypothermia"", ""option3"": ""C.Constipation"", ""option4"": ""D.dehydration"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13466,099b562db24a0ed6018e51928c3acff6d5a0932dd736e4aeace36b9a4ee6ef3f,test,Male,Medicine,Intern,GH,mcq,,"Which is false regarding Complex Febrile Seizures
 ","Which is false regarding Complex Febrile Seizures
 ","{""option1"": ""A. Can occur more than once in 24hrs"", ""option2"": ""B. Can last for 30 minutes"", ""option3"": ""C. Are always generalized"", ""option4"": ""D.Increases risk of future epilepsy"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13467,6bbd9cc7c4621b30e9f3dc1ef1bf58cad44126262730a6501e4843e394e40f98,test,Male,Medicine,Intern,GH,mcq,,"Which of these drugs is not matched correctly to their antidotes
 ","Which of these drugs is not matched correctly to their antidotes
 ","{""option1"": ""A. Iron - Desforoxamine"", ""option2"": ""B. Beta blockers-flumazenil"", ""option3"": ""C. Acetaminophen- n acetylcysteine"", ""option4"": ""D. Opiods \u2013naloxone"", ""option5"": ""n/A""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13468,25fb037bf8b73132c106bb1a8e888c339cae3f9fdd08fc53b7c54b258ee09e54,test,Female,Medicine,Licensed Professional,GH,mcq,," All the following are true about dopamine receptors except
 
"," All the following are true about dopamine receptors except
 
","{""option1"": ""research shows that 5-10 mg of Haloperidol is enough to block 80% dopamine receptors"", ""option2"": ""D 1 receptors are linked to adenylate cyclase"", ""option3"": ""D 3 receptors exist in high concentration in the limbic system"", ""option4"": ""sulpiride specifically blocks D1"", ""option5"": ""are found in retina""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13469,5ee62d0bc882bc012f1b72594270c370d5a20196010a2aaa5b02e1848cf307b0,test,Male,Medicine,Intern,GH,mcq,,"Prolonged jaundice (more than 2 weeks) in the neonatal period may be due to the following except
","Prolonged jaundice (more than 2 weeks) in the neonatal period may be due to the following except
","{""option1"": ""A.Hypothyroidism"", ""option2"": ""Congenital toxoplasmosis infection"", ""option3"": ""rhesus incompatibility"", ""option4"": ""galactosemia"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13470,1f324b9592af0cc6a77ec105c232d576d2c482e01873cad6391b4f3eb3df9647,test,Male,Medicine,Intern,GH,mcq,,"All of these can be used for the diagnosis of beta - Thalassemia major except
","All of these can be used for the diagnosis of beta-Thalassemia major except
","{""option1"": ""a. increased serum iron level"", ""option2"": ""b. increased TIBC"", ""option3"": ""c increased transferrin saturation index"", ""option4"": ""d. increased serum ferritin level"", ""option5"": ""e. increased Hb F level""}",option2," Red cell indices and morphology followed by separation and measurement of Hb fractions are the basis for identification of carriers. In addition, iron status should be ascertained by ferritin or zinc protoporphyrin measurements and the iron/total iron-binding capacity/saturation index, which are usually increased except for Total iron binding capacity",Pathology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13471,bb70a469093babf54519e2210688fcba6ffdc96a231aae3d420ebb6f701b7977,test,Female,Medicine,Licensed Professional,GH,mcq,,"The following are true about skin conductance-galvanic skin response except

","The following are true about skin conductance-galvanic skin response except

","{""option1"": ""increased in depression."", ""option2"": ""increase with exposure -desensitisation and reduce after it."", ""option3"": ""increased in Agoraphobia"", ""option4"": ""variable in chronic schizophrenia"", ""option5"": ""reduced when administering a short acting benzodiazepine""}",option1,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13472,55b02e50b6ffa4fb360baf7c95d6f88ccc609896ba74da58b83101ed7ad6891f,test,Male,Medicine,Intern,GH,mcq,,127.The following may allow early referral for diagnosis of delayed development except,127. The following may allow early referral for diagnosis of delayed development except,"{""option1"": ""A.Hypotonia"", ""option2"": ""hypertonia"", ""option3"": ""C.Fisted hands after 3 months of age"", ""option4"": ""D.Unsteady gait at 1 year"", ""option5"": ""n/a""}",option4,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13473,bcac055f5e122fc406a97e751369a5697c64fba9330ef371f15c68ddd24a1dd5,test,Male,Medicine,Intern,GH,mcq,,"The following are cyanotic heart conditions except
                
 ","The following are cyanotic heart conditions except
        
 ","{""option1"": ""A.Tetralogy of fallot"", ""option2"": ""B.Transposition of great vessels"", ""option3"": ""C.Patent ductus arteriosus"", ""option4"": ""Eisenmenger syndrome"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13474,b8ae393f7d8da57b0ba423ddc505ee34cb2bdd98a37574206e73035cc37538b5,test,Male,Medicine,Intern,GH,mcq,,"125.​True concerning Childhood diabetes mellitus
        ","125.​True concerning Childhood diabetes mellitus
    ","{""option1"": ""A.Insulin dependence less common"", ""option2"": ""Pathogenesis firmly established"", ""option3"": ""C.Association with coxsackie virus noted"", ""option4"": ""D.Initial presentation is peripheral neuropathy"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13475,24779f435def3ed97d965650f33e20da141845d1a255612c4f69f608cd72250a,test,Female,Medicine,Licensed Professional,GH,mcq,," Goffman's work
"," Goffman's work
","{""option1"": ""applies only to Psychiatric hospitals"", ""option2"": ""is based on field work carried out in American hospitals"", ""option3"": ""does not illuminate institutional behaviour"", ""option4"": ""has not had influence in social theory"", ""option5"": ""is based on quantitative research methodology""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13476,e3f3fa79969f4faeea58170344ee0959086c51a485eb76e4f2ff63fd0b9b2f2e,test,Male,Medicine,Intern,GH,mcq,,"124.Which of the following is true regarding HIV in children
","124. Which of the following is true regarding HIV in children
","{""option1"": ""A.\u200bIs contagious for other members in the household"", ""option2"": ""B.\u200bPneumocystis carinii infection is the commonest presentation here"", ""option3"": ""C.\u200bvertical transmission is a major cause"", ""option4"": ""D.\u200bBlood transfusion is a rare form of transmission"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13477,f223e4ae928a42635e947bc50929a273323ac8498c7344575c3eb28f539fa792,test,Female,Medicine,Licensed Professional,GH,mcq,,"A 68-year-old man is admitted to an acute psychiatric unit for severe suicidal ideation. He is very much preoccupied with death and refuses to agree to a contract for safety. The diagnostician determines the patient to be severely depressed because of noncompliance with medication and severe social stressors. The patient refuses to take any medication because, he says, “Nothing will change, anyway.” He also stops eating and drinking and becomes increasingly dehydrated. A reasonable choice of treatment in this patient would be to
","A 68-year-old man is admitted to an acute psychiatric unit for severe suicidal ideation. He is very much preoccupied with death and refuses to agree to a contract for safety. The diagnostician determines the patient to be severely depressed because of noncompliance with medication and severe social stressors. The patient refuses to take any medication because, he says, “Nothing will change, anyway.” He also stops eating and drinking and becomes increasingly dehydrated. A reasonable choice of treatment in this patient would be to
","{""option1"": ""Persuade the patient to take antidepressants"", ""option2"": ""Wait and watch for the patient to change his mind"", ""option3"": ""Restrain the patient and administer intravenous fluids"", ""option4"": ""Prescribe electroconvulsive therapy"", ""option5"": ""Prescribe intensive psychotherapy""}",option4,,Psychiatry,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
13478,f1c32a2f3ce260fffb0571db80b0c09f1a1dd9c2ba0593769dbd715c9a352991,test,Male,Medicine,Intern,GH,mcq,,"123. Febrile convulsions
 ","123. Febrile convulsions
 ","{""option1"": ""A.Occurs between 1 year and 6 years"", ""option2"": ""B.Presents as focal seizures"", ""option3"": ""C.Rectal Diazepam aborts the seizures"", ""option4"": ""D.Meningitis is a cause"", ""option5"": ""n/a""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13479,52a4ebabe33a38e9d02099159543bce02a95156a7123da4ea35d9a92db739be8,test,Female,Medicine,Licensed Professional,GH,mcq,,"In taking history to asses a patient for depression;which of the following is important
","In taking history to asses a patient for depression;which of the following is important
","{""option1"": ""Past history of mood symptoms"", ""option2"": ""Premorbid personality"", ""option3"": ""Physical illnesses"", ""option4"": ""Current social situation"", ""option5"": ""All of the above""}",option5,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13480,6306ca9659f987ac13520c2677050896c6743aa7e4c4ef8d2359f0277e694d3c,test,Male,Medicine,Intern,GH,mcq,,"122. Concerning simple obesity in a 10-year-old
 ","122. Concerning simple obesity in a 10-year-old
 ","{""option1"": ""Taller than peers"", ""option2"": ""B.\u200bSmaller penis than peers"", ""option3"": ""C.\u200bDelayed bone age"", ""option4"": ""D.\u200bexercise does not improves weight"", ""option5"": ""n/a""}",option1,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13481,efe87d10d675227833aa26d4f1df512848253de62af13d8918c6196f8801cd96,test,Female,Medicine,Licensed Professional,GH,mcq,,"How will you approach the etiology of depression,when talking on the theme at your old school boys/girls gathering?

","How will you approach the etiology of depression, when talking on the theme at your old school boys/girls gathering?

","{""option1"": ""Biological"", ""option2"": ""Psychological"", ""option3"": ""Social"", ""option4"": ""A and B"", ""option5"": ""A,B and C""}",option5,,Psychiatry,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v3
13482,cae1a7f7ab5e705bbc62b50776fac7d6335a89d66ab9145666eae5bb22ffc3b4,test,Female,Medicine,Licensed Professional,GH,mcq,,"A 9 yr old kofi ,is noticed to have lost interest in playing games(previously enjoyed) , woke up 1 hour earlier than before, become slow in his movements and easily gets annoyed.
As a psychiatrist,state the pathology NOT noted?

","A 9 yr old kofi , is noticed to have lost interest in playing games(previously enjoyed) , woke up 1 hour earlier than before, become slow in his movements and easily gets annoyed.
As a psychiatrist, state the pathology NOT noted?

","{""option1"": ""Early morning waking"", ""option2"": ""Irritable"", ""option3"": ""Anhedonia"", ""option4"": ""Psychomotor retardation"", ""option5"": ""None of the above""}",option1,,Psychiatry,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13483,f57dcbe390f8d946e1c5fcd0c5530eb6b230a24cbeae0d3407d7d302e0efc511,test,Male,Medicine,Intern,GH,mcq,,121 . 14-hour-old neonate is found to be jaundiced. What is likely to be the cause?,121 . 14-hour-old neonate is found to be jaundiced. What is likely to be the cause?,"{""option1"": ""A.\u200bBiliary malformation"", ""option2"": ""B.\u200bRhesus incompatibility"", ""option3"": ""C.\u200bLiver is unable to handle physiologic breakdown of RBCs"", ""option4"": ""D.\u200bHypothyroidism"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13484,c255d6c94f0195dda5b0121c8b9f432e618a9d9dbb65ebe8e846b354b4b51958,test,Female,Medicine,Licensed Professional,GH,mcq,,"In educating a patient with depression,which of the following will NOT be stated as possible symptom of depression

","In educating a patient with depression, which of the following will NOT be stated as possible symptom of depression

","{""option1"": ""Increased weight"", ""option2"": ""Decreased Weight"", ""option3"": ""Poor sleep"", ""option4"": ""decreased Libido"", ""option5"": ""Paraesthesia""}",option5,N/a,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13485,d45244c7055f3dd2f83458fd19d3fbe2049441cc82b200360576a3af494b4344,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is less likely for patients with depression

 ","Which of the following is less likely for patients with depression

 ","{""option1"": ""More Common in women"", ""option2"": ""Suicide is more likely than the general population"", ""option3"": ""Common in chronic painful medical conditions"", ""option4"": ""More Common in males"", ""option5"": ""May self medicate with substance misuse""}",option4,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13486,93bb564d4de39cb78cf6e2ed93efe4bef0d3f8dbf84c20666b3fdb853d2e12b3,test,Male,Medicine,Intern,GH,mcq,,"To detect the cause of iron deficiency Anemia, which of the following is done?
","To detect the cause of iron deficiency Anemia, which of the following is done?
","{""option1"": ""stool analysis for parasites"", ""option2"": ""stool analysis for occult blood"", ""option3"": ""urine analyisis for hematuria"", ""option4"": ""all of the above"", ""option5"": ""none of the above""}",option4,"To detect the cause of iron deficiency Anemia, the following can be done
stool analysis for parasites
stool analysis for occult blood
urine analyisis for hematuria

",Pathology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13487,1cd5bbcfc1b3e70d7687159c31c47ea9cbaa6e74e2bf2dc43a7a08210a042ca2,test,Female,Medicine,Licensed Professional,GH,mcq,,"Dr.  Bobo is visited by 11yr old kwesi,who is suspected to have depression.
Which is not a typical symptom of depression


","Dr. Bobo is visited by 11 yr old kwesi, who is suspected to have depression.
Which is not a typical symptom of depression


","{""option1"": ""Irritable"", ""option2"": ""Low mood"", ""option3"": ""Anhedonia"", ""option4"": ""decreased energy"", ""option5"": ""Weight Loss""}",option5,,Psychiatry,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
13488,f2220fcbd6dd2301778696bcf070f77ab7538757e731e013410b16ca3eae5aa9,test,Female,Medicine,Licensed Professional,GH,mcq,,"How many weeks does Dr. Ike need to make a diagnosis of a depressive disorder,according to icd 10?

","How many weeks does Dr. Ike need to make a diagnosis of a depressive disorder, according to icd 10?

","{""option1"": ""2 days"", ""option2"": ""2 weeks"", ""option3"": ""4 days"", ""option4"": ""4 weeks"", ""option5"": ""Duration not needed""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13489,dae3204220c958659d5bfcf5e79a91111e9863f79e8dd9201011c53ef48ddb0f,test,Female,Medicine,Licensed Professional,GH,mcq,,"Depression is a/an……………
 ","Depression is a/an……………
 ","{""option1"": ""Mood disorder"", ""option2"": ""Psychotic disorder"", ""option3"": ""Anxiety Disorder"", ""option4"": ""Somatoform disorder"", ""option5"": ""All of the above""}",option1,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13490,5416f083b3da1bc38ad2462b6b2c22224cd11493c6cde66faeed40f5533d03a6,test,Female,Medicine,Licensed Professional,GH,mcq,,"Bell-and-pad is employed mainly in management of

","Bell-and-pad is employed mainly in management of

","{""option1"": ""Encopresis"", ""option2"": ""Enuresis"", ""option3"": ""Autism"", ""option4"": ""ADHD"", ""option5"": ""Dyslexia""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13491,45f6ff19aa558a9b8203e53719ac840743d32754594aa8808002fdc55fd3b1a6,test,Female,Medicine,Licensed Professional,GH,mcq,,"The core features of ADHD include the following except

","The core features of ADHD include the following except

","{""option1"": ""Impulsivity"", ""option2"": ""Inattention"", ""option3"": ""Unable to sit still"", ""option4"": ""Repetitive behaviour"", ""option5"": ""Hyperactivity""}",option4,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13492,82c6f4f7eadfcae4022e383f996cc6fb7fc56f5845642f083be98766b385241b,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is not a core symptom of Autism Spectrum Disorder?
","Which of the following is not a core symptom of Autism Spectrum Disorder?
","{""option1"": ""Poor concentration"", ""option2"": ""Repetitive behaviour"", ""option3"": ""Poor communication"", ""option4"": ""Poor social skills"", ""option5"": ""Poor interpersonal skills""}",option1,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13493,286938645db1c34173a681717033f41adc0693f2fdf7d29815ddadccec05b5fa,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is an elimination disorder?
 
","Which of the following is an elimination disorder?
 
","{""option1"": ""Regurgitation"", ""option2"": ""Rumination"", ""option3"": ""Encopresis"", ""option4"": ""Purging"", ""option5"": ""Down syndrome""}",option3,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
13494,f72daa2dc270dab173e94e14514b374908d2854cadc740373035bd924733bdbb,test,Female,Medicine,Licensed Professional,GH,mcq,,"Which of the following is true regarding Autism
 ","Which of the following is true regarding Autism
 ","{""option1"": ""More common among girls"", ""option2"": ""More common among boys"", ""option3"": ""Similar prevalence between boys and girls"", ""option4"": ""Extremely rare"", ""option5"": ""more common in adults than children""}",option2,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
